turbine_id,issue_date,valid_time,lead_hours,predicted_power
2,2026-01-31,2026-02-01 00:00:00,24,0.0285936204173819
2,2026-01-31,2026-02-01 01:00:00,24,0.03838468474545593
2,2026-01-31,2026-02-01 02:00:00,24,0.07373891036166796
2,2026-01-31,2026-02-01 03:00:00,24,0.21847476320235126
2,2026-01-31,2026-02-01 04:00:00,24,0.18703416271372625
2,2026-01-31,2026-02-01 05:00:00,24,0.1050008828400706
2,2026-01-31,2026-02-01 06:00:00,24,0.07344283055234013
2,2026-01-31,2026-02-01 07:00:00,24,0.06559977793031525
2,2026-01-31,2026-02-01 08:00:00,24,0.08654800521902867
2,2026-01-31,2026-02-01 09:00:00,24,0.1142051093812389
2,2026-01-31,2026-02-01 10:00:00,24,0.11734262314578502
2,2026-01-31,2026-02-01 11:00:00,24,0.32160375736979346
2,2026-01-31,2026-02-01 12:00:00,24,0.253416193701569
2,2026-01-31,2026-02-01 13:00:00,24,0.304744643380423
2,2026-01-31,2026-02-01 14:00:00,24,0.29470469273818206
2,2026-01-31,2026-02-01 15:00:00,24,0.33646531222185067
2,2026-01-31,2026-02-01 16:00:00,24,0.34606871372924086
2,2026-01-31,2026-02-01 17:00:00,24,0.29627880038181365
2,2026-01-31,2026-02-01 18:00:00,24,0.26067272521951296
2,2026-01-31,2026-02-01 19:00:00,24,0.4205832108298942
2,2026-01-31,2026-02-01 20:00:00,24,0.48820745166664214
2,2026-01-31,2026-02-01 21:00:00,24,0.48540745166664195
2,2026-01-31,2026-02-01 22:00:00,24,0.42297994585631554
2,2026-01-31,2026-02-01 23:00:00,24,0.41683973740269525
2,2026-01-31,2026-02-02 00:00:00,48,0.42498850139691563
2,2026-01-31,2026-02-02 01:00:00,48,0.4166537467628581
2,2026-01-31,2026-02-02 02:00:00,48,0.4444874153681295
2,2026-01-31,2026-02-02 03:00:00,48,0.44942274583630565
2,2026-01-31,2026-02-02 04:00:00,48,0.6166718030218115
2,2026-01-31,2026-02-02 05:00:00,48,0.5159484458504624
2,2026-01-31,2026-02-02 06:00:00,48,0.6429322094504396
2,2026-01-31,2026-02-02 07:00:00,48,0.8174452999783941
2,2026-01-31,2026-02-02 08:00:00,48,0.9402530830595961
2,2026-01-31,2026-02-02 09:00:00,48,0.8816397902778038
2,2026-01-31,2026-02-02 10:00:00,48,0.6125397945886891
2,2026-01-31,2026-02-02 11:00:00,48,0.11507712759963964
2,2026-01-31,2026-02-02 12:00:00,48,0.3150622750444031
2,2026-01-31,2026-02-02 13:00:00,48,0.15131619866982815
2,2026-01-31,2026-02-02 14:00:00,48,0.11294463174511746
2,2026-01-31,2026-02-02 15:00:00,48,0.1516184236492359
2,2026-01-31,2026-02-02 16:00:00,48,0.16833472051106368
2,2026-01-31,2026-02-02 17:00:00,48,0.06494013409828792
2,2026-01-31,2026-02-02 18:00:00,48,0.029573598862736097
2,2026-01-31,2026-02-02 19:00:00,48,0.09899515327876274
2,2026-01-31,2026-02-02 20:00:00,48,0.255674983302182
2,2026-01-31,2026-02-02 21:00:00,48,0.25389157074444574
2,2026-01-31,2026-02-02 22:00:00,48,0.21156395928168842
2,2026-01-31,2026-02-02 23:00:00,48,0.14951905877509925
2,2026-02-01,2026-02-02 00:00:00,24,0.5349087094326722
2,2026-02-01,2026-02-02 01:00:00,24,0.5183919573050054
2,2026-02-01,2026-02-02 02:00:00,24,0.453740742913102
2,2026-02-01,2026-02-02 03:00:00,24,0.4350952620510697
2,2026-02-01,2026-02-02 04:00:00,24,0.6653873938636807
2,2026-02-01,2026-02-02 05:00:00,24,0.5781478000232666
2,2026-02-01,2026-02-02 06:00:00,24,0.6099534016636274
2,2026-02-01,2026-02-02 07:00:00,24,0.6901781521957734
2,2026-02-01,2026-02-02 08:00:00,24,0.8019209277904408
2,2026-02-01,2026-02-02 09:00:00,24,0.7585231142181188
2,2026-02-01,2026-02-02 10:00:00,24,0.6831708441877742
2,2026-02-01,2026-02-02 11:00:00,24,0.7151107251679114
2,2026-02-01,2026-02-02 12:00:00,24,0.2752666740680319
2,2026-02-01,2026-02-02 13:00:00,24,0.1177316282559984
2,2026-02-01,2026-02-02 14:00:00,24,0.07033384414230527
2,2026-02-01,2026-02-02 15:00:00,24,0.06769570813677081
2,2026-02-01,2026-02-02 16:00:00,24,0.09886961399837049
2,2026-02-01,2026-02-02 17:00:00,24,0.08506560895223167
2,2026-02-01,2026-02-02 18:00:00,24,0.09824917625381815
2,2026-02-01,2026-02-02 19:00:00,24,0.23073354967171422
2,2026-02-01,2026-02-02 20:00:00,24,0.35716102048917914
2,2026-02-01,2026-02-02 21:00:00,24,0.3988930546506449
2,2026-02-01,2026-02-02 22:00:00,24,0.3983928962683445
2,2026-02-01,2026-02-02 23:00:00,24,0.40850241559386524
2,2026-02-01,2026-02-03 00:00:00,48,0.16882308994240136
2,2026-02-01,2026-02-03 01:00:00,48,0.1154536281025959
2,2026-02-01,2026-02-03 02:00:00,48,0.05720243018604335
2,2026-02-01,2026-02-03 03:00:00,48,0.014110572665055153
2,2026-02-01,2026-02-03 04:00:00,48,0.02148949467952469
2,2026-02-01,2026-02-03 05:00:00,48,0.015097716786948708
2,2026-02-01,2026-02-03 06:00:00,48,0.07584865761241974
2,2026-02-01,2026-02-03 07:00:00,48,0.07703371781323406
2,2026-02-01,2026-02-03 08:00:00,48,0.03501189468884483
2,2026-02-01,2026-02-03 09:00:00,48,0.06246268145190137
2,2026-02-01,2026-02-03 10:00:00,48,0.1866453711635291
2,2026-02-01,2026-02-03 11:00:00,48,0.1687757807963846
2,2026-02-01,2026-02-03 12:00:00,48,0.1178614118720833
2,2026-02-01,2026-02-03 13:00:00,48,0.3373530392810712
2,2026-02-01,2026-02-03 14:00:00,48,0.583653854407476
2,2026-02-01,2026-02-03 15:00:00,48,0.5061367714382774
2,2026-02-01,2026-02-03 16:00:00,48,0.4146918603507816
2,2026-02-01,2026-02-03 17:00:00,48,0.3716826155318811
2,2026-02-01,2026-02-03 18:00:00,48,0.21230243899317536
2,2026-02-01,2026-02-03 19:00:00,48,0.2027990903026072
2,2026-02-01,2026-02-03 20:00:00,48,0.3384706177280826
2,2026-02-01,2026-02-03 21:00:00,48,0.35935219395470597
2,2026-02-01,2026-02-03 22:00:00,48,0.42222726367249985
2,2026-02-01,2026-02-03 23:00:00,48,0.5557258576105657
2,2026-02-02,2026-02-03 00:00:00,24,0.17688048046317195
2,2026-02-02,2026-02-03 01:00:00,24,0.020650990053868896
2,2026-02-02,2026-02-03 02:00:00,24,0.058061676031902404
2,2026-02-02,2026-02-03 03:00:00,24,0.022929931362716018
2,2026-02-02,2026-02-03 04:00:00,24,0.02636959104265866
2,2026-02-02,2026-02-03 05:00:00,24,0.05786712454469436
2,2026-02-02,2026-02-03 06:00:00,24,0.18260113308290568
2,2026-02-02,2026-02-03 07:00:00,24,0.16513505701258985
2,2026-02-02,2026-02-03 08:00:00,24,0.053924883605191466
2,2026-02-02,2026-02-03 09:00:00,24,0.06379911173858636
2,2026-02-02,2026-02-03 10:00:00,24,0.03765305760430643
2,2026-02-02,2026-02-03 11:00:00,24,0.06202886664256315
2,2026-02-02,2026-02-03 12:00:00,24,0.1835200342238445
2,2026-02-02,2026-02-03 13:00:00,24,0.13624514840125257
2,2026-02-02,2026-02-03 14:00:00,24,0.3726102239417871
2,2026-02-02,2026-02-03 15:00:00,24,0.5248034381049441
2,2026-02-02,2026-02-03 16:00:00,24,0.3657236032021741
2,2026-02-02,2026-02-03 17:00:00,24,0.35215149958468706
2,2026-02-02,2026-02-03 18:00:00,24,0.3663746334808596
2,2026-02-02,2026-02-03 19:00:00,24,0.36034942517315793
2,2026-02-02,2026-02-03 20:00:00,24,0.5134133354988392
2,2026-02-02,2026-02-03 21:00:00,24,0.34949769629423544
2,2026-02-02,2026-02-03 22:00:00,24,0.34805712663853305
2,2026-02-02,2026-02-03 23:00:00,24,0.33143012302746105
2,2026-02-02,2026-02-04 00:00:00,48,0.352976341993126
2,2026-02-02,2026-02-04 01:00:00,48,0.3188642159067244
2,2026-02-02,2026-02-04 02:00:00,48,0.33860509023635266
